id,user_name,user_location,user_description,user_created,user_followers,user_friends,user_favourites,user_verified,date,text,hashtags,source,retweets,favorites,is_retweet
1338530691684843526,IANS Tweets,New Delhi,India's largest independent News Agency,2010-05-08 13:21:45,59733,45,103,True,2020-12-14 17:06:00,"With several countries including the US and the UK now approving the use of #PfizerBioNTech's #COVID19Vaccine,… https://t.co/yaELVC1xMD","['PfizerBioNTech', 'COVID19Vaccine']",Twitter Web App,2,5,False
1338525766796128261,Katie,Kentucky,Look up awesome in the dictionary and it will send you to me. That's all you need to know...#L1C4,2010-04-16 00:13:37,67,112,1333,False,2020-12-14 16:46:26,The hospital I work at has received the vaccine. Our IV room made the first five doses to be given in the state. I’… https://t.co/ThiWmslq9j,,Twitter for iPhone,1,2,False
1338523837638586368,Maryam Monsef,,MP for Peterborough-Kawartha. Minister for Women and Gender Equality and Rural Economic Development. | Account run by Maryam Monsef and Team. | she/her/elle,2012-02-17 04:13:35,46723,5153,39329,True,2020-12-14 16:38:46,"Last night, @AnitaOakville welcomed the first 30K doses of the #PfizerBioNTech #vaccine to 🇨🇦. Although we have a l… https://t.co/vnYhVS90SU","['PfizerBioNTech', 'vaccine']",Twitter Web App,3,19,False
1338517641967902720,Melissa GD M.D.,,I Still Believe That I Will Get Superpowers One Day,2011-05-24 00:23:26,101,199,19,False,2020-12-14 16:14:08,Historical moment #FirstDose of the #PfizerBioNTech #COVID_19 #Vaccine administered at #UPMC @upmchealthbeat @ Pitt… https://t.co/LyOAkRWWNX,"['FirstDose', 'PfizerBioNTech', 'COVID_19', 'Vaccine', 'UPMC']",Instagram,0,0,False
1338514671326744578,Sirf News,,"Ideology-free news, but patriotic, pro-market, pro-science, pro-liberty views. Chief Editor @surajitdasgupta",2014-05-28 06:43:41,2066,253,7,False,2020-12-14 16:02:20,#BreakingNews A nurse in New York City on Monday became the first person in the United States to receive the corona… https://t.co/02Mu5HKYs5,['BreakingNews'],Twitter Web App,0,0,False
1338514087005794305,AFP News Agency,France,Top news and features from AFP's reporters around the world. Elsewhere on Twitter: https://t.co/4pIm8k2HLC,2011-09-27 00:35:10,1953417,618,2338,True,2020-12-14 16:00:01,#UPDATE A nurse in New York City on Monday became the first person in the United States to receive the coronavirus… https://t.co/N4j8xorUzO,['UPDATE'],TweetDeck,7,21,False
1338504763235831814,Nicole Osei,"Dallas, TX","@WBAP247NEWS Morning Drive Anchor/Reporter , @570KLIF Reporter, Fitness Enthusiast, Health Food Lover",2016-08-14 23:21:14,741,460,1240,False,2020-12-14 15:22:58,#NEW: @methodistdallas has received its first shipment of #PfizerBioNTech's #COVID19 vaccine. Front line healthcare… https://t.co/OX3BOu8ana,"['NEW', 'PfizerBioNTech', 'COVID19']",Twitter Web App,1,2,False
1338501064878854150,Florida Man 🎄,"Lakeland, FL","Father, Husband, Gamer, Food connoisseur, 🎶 🇺🇸",2013-01-31 05:43:17,85,430,4683,False,2020-12-14 15:08:16,It’s kind of surreal that the vaccine is dropping today #PfizerBioNTech,['PfizerBioNTech'],Twitter for iPhone,0,1,False
1338499024903614467,FeedingtheTurkeys,,My take on Politics and Culture as Useful as the Junk in the Back of Your Desk Drawer. Proud to have 0 Followers,2020-09-14 02:18:44,0,74,22,False,2020-12-14 15:00:10,"Coronavirus vaccine ships today, expect hospitals to be overwhelmed in nine  months  ...with baby deliveries 😁… https://t.co/CIhIpKoD0I",,Twitter for Android,1,1,False
1338496766354681857,MimiMD83,"California, USA",Infectious Diseases MD,2019-10-25 05:28:25,101,281,6199,False,2020-12-14 14:51:11,"Per the CDC, persons with HIV and other immunocompromising conditions may still receive the COVID-19 vaccine unless… https://t.co/vjgKYxb8il",,Twitter for iPhone,1,2,False
1338493267357339651,I'm a Karen,,"Adventure. Creating. Kindness.Exploring.Making every 24 https://t.co/tyEt6dcnPg is a journey~I want to say ""That was AWESOME"" when the end arrives. And it will be+ BE KIND.",2020-02-07 14:42:27,61,249,1444,False,2020-12-14 14:37:17,@realDonaldTrump I'm not graveling at the feet of someone who has killed over 290K USA. I appreciate the #scientist… https://t.co/dMLtO98QDq,['scientist'],Twitter Web App,0,0,False
1338492425921122306,Hardik Pota,Ahmedabad,"Dreamer, Marketeer, Hardcore cricket buff.Humanatarian...",2009-04-16 10:44:36,316,81,6660,False,2020-12-14 14:33:56,If science is same everywhere so should be it's results. Entire world should approve vaccine which one country has… https://t.co/YFCj0YtZHq,,Twitter for Android,0,2,False
1338491684544536577,Nicole Osei,"Dallas, TX","@WBAP247NEWS Morning Drive Anchor/Reporter , @570KLIF Reporter, Fitness Enthusiast, Health Food Lover",2016-08-14 23:21:14,741,460,1240,False,2020-12-14 14:31:00,President Trump says the first #PfizerBioNTech #COVID19 vaccine in the United States has been administered. https://t.co/c4AIbXNRMz,"['PfizerBioNTech', 'COVID19']",Twitter Web App,2,4,False
1338491398379753480,Can OZDEMIR,"Alert,Nunavut","A world where no one hates,hurts or murders anyone in the name of God,country,flag,ideology,race or anything else. (Mostly English/bazen Türkçe)",2010-01-30 15:11:47,1742,1755,48,False,2020-12-14 14:29:51,"1st doses of #PfizerBioNTech's #COVID19 vaccine arrive in #Canada🙏🙏🙏

By @helloryanjones
https://t.co/g97stUTAPK https://t.co/Mdx5EON2N3","['PfizerBioNTech', 'COVID19', 'Canada']",Twitter Web App,0,0,False
1338486761169645568,BartDay,US | Singapore,"Trade Anything.

Your all-in source of information for market insights, finance news, investing, trading, and more.

Check out our newly rebranded site.",2015-08-18 09:59:38,202,342,8859,False,2020-12-14 14:11:26,"#UPS, #FedEx To Transport Initial #PfizerBioNTech #COVID19Vaccine Doses 

$UPS $FDX

https://t.co/78l2X40fPL","['UPS', 'FedEx', 'PfizerBioNTech', 'COVID19Vaccine']",Twitter Web App,1,1,False
1338486712964616202,CityNews Montreal,Montreal,The very latest from CityNews Montreal & https://t.co/jI2Xra5OKR Join the conversation! Nightly 6pm & 11pm on Citytv,2013-02-11 20:58:31,13636,1057,1560,True,2020-12-14 14:11:14,#New Vaccination campaign begins today in Quebec. Residents at Maimonides will be among the first seniors in… https://t.co/kJQv5NbPQ9,['New'],Twitter for iPhone,2,3,False
1338485684529549312,SmartKargo | Born in the Cloud,"Cambridge, MA","SmartKargo is a supply-chain enabler that facilitates e-Commerce end-to-end; from the shopping cart to the doorstep.

#SmartKargo #Cargosolutions",2019-11-14 09:53:43,7,112,4,False,2020-12-14 14:07:09,"Kudos UPS!

@UPS announced on 13th, its involvement &amp; full support of distribution efforts for #PfizerBioNTech's… https://t.co/PBQgKMnVtz",['PfizerBioNTech'],Twitter Web App,0,2,False
1338483993239560195,FinanceTweeter,,,2010-08-15 10:10:28,1307,1,1,False,2020-12-14 14:00:26,From Tuna #Fish To #COVID19 #Vaccine - How Container Freezers Used To Ship #Seafood Are Given A New Role -… https://t.co/gzedPMk8fN,"['Fish', 'COVID19', 'Vaccine', 'Seafood']",Twitter Web App,0,1,False
1338483026905411586,Kristen Rogers MD MPH,"New Orleans, LA",Internal Medicine Hospitalist @OchsnerHealth Assoc Program Director @OchsnerIMRes @OchsnerEdu @UQMedicine. Alumn @UWMedicine @TulaneSPHTM. Tweets/Views my own.,2017-12-15 19:16:58,258,226,804,False,2020-12-14 13:56:36,"The end is in sight, many of my coworkers and I are getting our first doses of the #PfizerBioNTech #CovidVaccine to… https://t.co/ZnUexwudiz","['PfizerBioNTech', 'CovidVaccine']",Twitter for iPhone,6,24,False
1338481628017004551,UGH INVESTMENT CORP📈,,private investment firm,2013-08-10 13:01:06,1154,1335,99,False,2020-12-14 13:51:02,Pfizer received emergency use authorization from the Food and Drug Administration for the Covid-19 vaccine develope… https://t.co/BD8vRoaRPk,,Twitter for iPhone,0,0,False
1338477015775780864,Hof,Land of Hope and Dreams,Husband~Father❤️We Shall Overcome☀️#Springsteen #GratefulDead #DMB #NYM ⚾️...May your faith give us faith May your hope give us hope... #resist #RidenWithBiden,2013-01-12 21:31:59,5342,5253,12411,False,2020-12-14 13:32:42,Thank you Thank you Thank you to all of the scientists who worked on the development of the vaccine for COVID-19. T… https://t.co/GQib0ENDtH,,Twitter for iPhone,1,4,False
1338476299216695296,عماد الصالح,Al Khobar,‏‏في عيوني ريح توت وزعفران، وبجنوب القلب يملاني حطب. أخصائي أول بصريات Senior Optometrist / ماجستير علوم الرؤية. جامعة إنديانا بلومنجتون Class 2008 - أمريكا,2012-01-28 10:34:55,171,574,1091,False,2020-12-14 13:29:52,WELL DONE USA 🇺🇲👍 #PfizerBioNTech #Pfizervaccine #COVID19 https://t.co/iR68dndGrs,"['PfizerBioNTech', 'Pfizervaccine', 'COVID19']",Twitter for Android,0,0,False
1338475597195042816,770 CHQR Global News Radio,"Calgary, AB",Calgary’s Breaking News and Conversation Station.,2010-12-01 17:49:25,17025,1032,795,True,2020-12-14 13:27:04,"Sunday evening’s shipment is the first of an initial 30,000 doses of the Pfizer vaccine to be spread across 14 dist… https://t.co/thTxobuI11",,SocialFlow,0,1,False
1338474021655109639,CityNews Montreal,Montreal,The very latest from CityNews Montreal & https://t.co/jI2Xra5OKR Join the conversation! Nightly 6pm & 11pm on Citytv,2013-02-11 20:58:31,13636,1057,1560,True,2020-12-14 13:20:49,#WATCH: Shipments of initial doses of the COVID-19 vaccines arrived in selected ports of entry in Canada on Sunday… https://t.co/d3koIEm6vU,['WATCH'],Twitter for iPhone,0,0,False
1338469899518132224,LatestLY,"Mumbai, India","https://t.co/U4rHOvEUQR focuses on the What, When, Who and How of a trending story, and helps readers with analyses that go beyond the domain of news. https://t.co/OCtmVDjYfd",2017-02-07 05:41:28,67096,344,118,True,2020-12-14 13:04:26,"#Singapore Approves Pfizer #COVID19 Vaccine, First Shipment Expected by End of #December, Says PM Lee Hsien Loong… https://t.co/KkamVtF4TW","['Singapore', 'COVID19', 'December']",Twitter Web App,0,2,False
1338469289532088320,Palli Thordarson,"Sydney, New South Wales","Professor, School of Chemistry UNSW",2014-12-05 10:10:36,19085,2518,26185,False,2020-12-14 13:02:00,Here are the lipids used in lipid nanoparticle used the #mRNA  BioNTech/Pfizer #PfizerBioNTech  #CovidVaccine The t… https://t.co/0zMNPzZxjE,"['mRNA', 'PfizerBioNTech', 'CovidVaccine']",Twitter Web App,6,42,False
1338466940059344898,PhotoTelegram,Global,"►""Photography is a major force in explaining man to man."" — Edward Steichen",2014-11-03 07:43:36,380,416,11171,False,2020-12-14 12:52:40,Canada to begin #PfizerBioNTech #Covid19Vaccine roll-out https://t.co/GfunFFpzF1,"['PfizerBioNTech', 'Covid19Vaccine']",Twitter Web App,0,0,False
1338466008466505728,Rachna Tandon,India,"District Epidemiologist, Meerut (IDSP). MDI-Gurgaon Alumni. Tweets are personal opinion. RTs are not an endorsement.",2014-10-02 20:07:17,72,120,66,False,2020-12-14 12:48:58,"More approvals to #PfizerBioNTech vaccine: #Singapore approves @pfizer #CovidVaccine, expects first shots by Decemb… https://t.co/fXYyeHXQTf","['PfizerBioNTech', 'Singapore', 'CovidVaccine']",Twitter Web App,0,0,False
1338465837649367041,Marc Siegel MD,,"@FoxNews Med contributor, Professor Medicine @nyulangone, nothing opinion of employer, Medical Director NYUDoctorRadio @SiriusXm https://t.co/E9GVSZXKKT",2010-06-01 21:30:29,36403,541,10291,False,2020-12-14 12:48:17,First Pfizer coronavirus vaccine doses set to arrive at hospitals https://t.co/DyaXNPTR0l #PfizerBioNTech… https://t.co/8LcRwWPBXv,['PfizerBioNTech'],Twitter for iPhone,3,21,False
1338463981372141570,iTV SA,South Africa,"iTV networks  . Connecting communities in Africa and beyond , 24/7 on Dstv Channel 347",2012-06-07 14:25:42,9446,393,1118,False,2020-12-14 12:40:55,"vaccinated. More than 1.1 million new cases have been confirmed in the past week and the death toll is above 306,00… https://t.co/gLvVfGEKEi",,Twitter Web App,0,0,False
1338463828057657344,iTV SA,South Africa,"iTV networks  . Connecting communities in Africa and beyond , 24/7 on Dstv Channel 347",2012-06-07 14:25:42,9446,393,1118,False,2020-12-14 12:40:18,"US HEALTH CARE WORKERS &amp; MOST VULNERABLE TO RECEIVE THE PFIZER-BIONTECH SHOTS
Trucks on Sunday began shipping milli… https://t.co/4AAgDXqvsU",,Twitter Web App,0,0,False
1338463448309657602,Ju #AntiTory⚘ #AntiTrump,"London, England","Leftwing internationalist.Independent observer of world affairs.Orwell couldn't have imagined this.
#staysafe 

RT/Like not necessarily an endorsement.",2018-12-27 15:15:05,18092,17884,126835,False,2020-12-14 12:38:48,@sammwittings Oh great - thought you wouldnt be able to see her before Xmas - btw I heard on the radio that Shropsh… https://t.co/DWeYPMXCzN,,Twitter for Android,0,1,False
1338455738520391680,Nicole Osei,"Dallas, TX","@WBAP247NEWS Morning Drive Anchor/Reporter , @570KLIF Reporter, Fitness Enthusiast, Health Food Lover",2016-08-14 23:21:14,741,460,1240,False,2020-12-14 12:08:10,#PfizerBioNTech's #COVID19 vaccines are making their way to distributions sites nationwide. @FedEx says some of the… https://t.co/cM5YwBod55,"['PfizerBioNTech', 'COVID19']",Twitter Web App,3,3,False
1338453203076096005,innovative_zone,,"Innovative Zone Magazine is Online #Magazine which provides innovative Ideas of #CEO, #Entrepreneur, and Successful #Businessman.",2019-09-13 05:50:33,2200,9,906,False,2020-12-14 11:58:05,US is all set to start its #COVID19  #vaccination  drive with the doses of #PfizerBioNTech  #vaccine that is ready… https://t.co/iClQaqEBBU,"['COVID19', 'vaccination', 'PfizerBioNTech', 'vaccine']",Twitter Web App,0,1,False
1338452833025155072,The Daily Star,Bangladesh,"Bangladesh's largest English Daily. The latest & breaking news, features, analysis and more from @dailystarnews.",2009-09-27 08:54:28,851971,80,481,True,2020-12-14 11:56:37,#Singapore became on Monday the first Asian country to approve #PfizerBioNTech's #CoronavirusVaccine and said it ex… https://t.co/f6TwAm3NrO,"['Singapore', 'PfizerBioNTech', 'CoronavirusVaccine']",Twitter Web App,1,8,False
1338452094731182081,Kumail here,Kashmir,Seek-Learn-Practice-implement,2010-01-08 15:36:35,44,155,633,False,2020-12-14 11:53:41,"Singapore approves Pfizer vaccine , becomes first south East Asian country to approve the vaccine. Doses will be gi… https://t.co/XBs7pR0GU4",,Twitter for Android,0,0,False
1338451167639179264,Hal Maas,Michigan,"Morning News Anchor - 103.9 The Fox, Flint, MI. & Z92.5 The Castle, Owosso, MI. I also draw people & pets and I believe in the power of a dog's friendship.",2008-11-26 21:07:04,1086,1992,409,False,2020-12-14 11:50:00,#PfizerBioNTech COVID-19 vaccine being distributed; #ElectoralCollege formally casts votes today; #DetroitLions los… https://t.co/steoPO9yEe,"['PfizerBioNTech', 'ElectoralCollege', 'DetroitLions']",TweetDeck,0,1,False
1338448997854351360,Maddalena Bettanesi,,,2011-11-22 12:09:44,2850,2656,23626,False,2020-12-14 11:41:22,#BillGates  caught on video admitting #CovidVaccine  will CHANGE our #DNA  FOREVER. https://t.co/PPzAGwLYPu via… https://t.co/wBJH3LpstH,"['BillGates', 'CovidVaccine', 'DNA']",Twitter Web App,1,1,False
1338446777767374855,Digital Journal,Global,A global digital media and news network. Online (https://t.co/yxvkOtDR3n). Sponsored content (https://t.co/kZwAR1miJC),2008-06-16 16:10:04,18756,8809,24697,False,2020-12-14 11:32:33,"#Singapore approves #PfizerBioNTech #VirusVaccine https://t.co/9vjLXMrGyw 

#Pandemic","['Singapore', 'PfizerBioNTech', 'VirusVaccine', 'Pandemic']",Twitter Web App,0,1,False
1338443641027776515,Anita Raja,Birmingham UK,Doctor@NHS🏴󠁧󠁢󠁥󠁮󠁧󠁿MRCGP@RCGP Ex-TV presenter@ptvnews |Passionate General practicer |multilingual|born and raised in Germany|Aim to raise medical awareness,2013-11-30 01:40:09,67,188,13,False,2020-12-14 11:20:05,"Excited about tomorrow 
So honoured to be part to this exciting team administering in primary care #Covid_19… https://t.co/gWDTDMGoF0",['Covid_19'],Twitter for iPhone,0,3,False
1338440733091651587,Maddalena Bettanesi,,,2011-11-22 12:09:44,2850,2656,23626,False,2020-12-14 11:08:32,@LUDOVICOTODINI @Taxistalobbyst   caught on video admitting #Covidvaccine will CHANGE our #DNA FOREVER.… https://t.co/AgM4DZSyjt,"['Covidvaccine', 'DNA']",Twitter Web App,2,1,False
1338440713189593088,Brian McDonough,"Philadelphia, Pa.",Talent perceive difference; Genius unity,2011-08-06 16:18:19,669,56,1874,False,2020-12-14 11:08:27,Who should not get vaccine ...yet https://t.co/kuIwEyz7yV via @YouTube #vaccine #MaskUp  #Pfizer #Pfizervaccine #PfizerBioNTech,"['vaccine', 'MaskUp', 'Pfizer', 'Pfizervaccine', 'PfizerBioNTech']",Twitter Web App,0,0,False
1338436351964962817,Digital Journal,Global,A global digital media and news network. Online (https://t.co/yxvkOtDR3n). Sponsored content (https://t.co/kZwAR1miJC),2008-06-16 16:10:04,18756,8809,24697,False,2020-12-14 10:51:07,"#Canada to begin #PfizerBioNTech #Covid19Vaccine roll-out https://t.co/sZkFQLldPN 

#Pandemic","['Canada', 'PfizerBioNTech', 'Covid19Vaccine', 'Pandemic']",Twitter Web App,0,1,False
1338429215201378311,Akanksha Sharma,Hong Kong,"* Freelance Journalist * CNN, Hong Kong * Ex-Editor, Int'l News CNA, Singapore * Fmr: CNBC International, Singapore, Bloomberg India, NDTV. Usual disclaimers.",2014-08-19 03:12:04,588,929,3094,False,2020-12-14 10:22:46,"#Singapore approves the #PfizerBioNTech #COVID-19 #vaccine 
First shipment expected by end-December 

#coronavirus… https://t.co/37Y6FRnFzX","['Singapore', 'PfizerBioNTech', 'COVID', 'vaccine', 'coronavirus']",Twitter for iPhone,0,1,False
1338425284064931840,Okkie Tenggala,,,2016-11-11 17:24:59,4734,5026,90142,False,2020-12-14 10:07:09,"@GOPChairwoman @GOP @realDonaldTrump #PfizerBioNTech 
Thank you #DrSahin &amp; Team https://t.co/edzMSP6Kvc","['PfizerBioNTech', 'DrSahin']",Twitter for Android,0,0,False
1338422513634865152,Marco Vergari,"Ravenna , Italy","Financial consultant  interested in financial mkts, hedge funds, #assetmanagement , #tech, #SRI, #ESG , former financial reporter, CAIA charthldr",2012-01-31 10:22:44,11949,11627,762,False,2020-12-14 09:56:08,U.S. expects to have immunized 100 million against #COVID-19 by end of March -Slaoui https://t.co/810e0oDL2I… https://t.co/gQsJ67k95P,['COVID'],Twitter Web App,0,0,False
1338418862669221889,swaliya naikwadi,Singapore,Software professional | Extrovert | Problem Solver | Reader | Explorer | Thinker | Communicator,2020-12-03 01:19:46,5,48,5,False,2020-12-14 09:41:38,"Singapore's plan to tackle #COVID19
has been really effective.  
Early in pandemic,more than $1 bn was set aside fo… https://t.co/aWI7CPS81B",['COVID19'],Twitter for Android,0,1,False
1338414601520566272,Pamela Ambler,Asia,"@ChannelNewsAsia Presenter by way of following the 💵trail @Forbes, foreign correspondent @Reuters, NBCU alum @Columbiajourn trained NY, SF, HK, SG: DM for sig",2009-03-26 00:32:35,2243,1424,2469,False,2020-12-14 09:24:42,"Singapore approves @pfizer @BioNTech_Group  vaccine for local use. Vaccine safe to use on people aged 16 and above,… https://t.co/We7ap3vnAG",,Twitter Web App,0,1,False
1338413115306778625,keval singh,Singapore,"Former Senior Producer @ChannelNewsAsia, former Assignment Editor @cgtnofficial.  Views expressed are my own.",2015-01-25 10:00:51,55,38,180,False,2020-12-14 09:18:47,"Phase 3 begins Dec 28, #PfizerBioNTech vaccine first to arrive in #singapore by end Dec, and shots to be free for a… https://t.co/wfFjjKR15V","['PfizerBioNTech', 'singapore']",Twitter for iPhone,0,0,False
1338410385850896384,Okkie Tenggala,,,2016-11-11 17:24:59,4734,5026,90142,False,2020-12-14 09:07:57,"@realDonaldTrump World🌏 
Thank  you #PfizerBioNTech 
#DrSahin &amp; Team https://t.co/rBp6Ox1lts","['PfizerBioNTech', 'DrSahin']",Twitter for Android,11,37,False
1338404911629918209,ReduceTheStupid,United Kingdom,"Anti tinfoil hat. Anti science denial. Totally a bot. The second you call me a sheep, you lose. #intheageofinformationignoranceisachoice.",2017-02-21 23:52:32,2,60,120,False,2020-12-14 08:46:11,Does this vaccine mean that I’m gonna have to eventually wear a proper bra again or are we all in agreement that un… https://t.co/roDsrp1MzS,,Twitter for iPhone,0,0,False
1338404433852510209,Financial Mirror,Cyprus,"Cyprus business news & solutions provider, est. 1993 #FMcy",2010-09-29 08:17:16,4716,4660,5462,False,2020-12-14 08:44:18,US began shipments of #Covid19 #PfizerBioNTech #vaccine Sunday following final CDC approval. While #pandemic is far… https://t.co/AwDK69gkJB,"['Covid19', 'PfizerBioNTech', 'vaccine', 'pandemic']",Twitter Web App,0,1,False
1338393910251548672,💙𝗖𝗵𝘂𝗰𝗸 𝗪𝗶𝗻𝘁𝗲𝗿💙 #MakeAmericaSafeAgain,United States,"#QualityOverQuantity. #NobleBlue! 💙 Democrat to the bone. If it’s right, it’s right, even if it’s left. Devout atheist. #ScienceIsMyReligion. No DM.",2014-04-29 07:15:57,1867,2042,17705,False,2020-12-14 08:02:29,"True question for #scientists:

As with many vaccines the #PfizerBioNTech vaccine needs to be given in 2 shots: a… https://t.co/C9E1Q1mHJ9","['scientists', 'PfizerBioNTech']",Twitter for iPad,0,0,False
1338382778572951552,Stavros Tousios,Cyprus,"Head of Investment Research - Sell & Buy-Side | Trading Strategies | FX Education | Cryptocurrencies | Elliott Waves ~ |	MBA, CMI, Cysec, MEng",2017-11-29 21:48:07,189,300,31,False,2020-12-14 07:18:15,The first few million #PfizerBioNtech #vaccines have arrived in the US after a last-minute #emergencyauthorization… https://t.co/lKgaRoGiTg,"['PfizerBioNtech', 'vaccines', 'emergencyauthorization']",Twitter Web App,0,0,False
1338377849388953600,Opoyi,,"High-quality trusted conversations around news and information, in 12 languages.",2019-01-13 18:33:22,10330,50,16,False,2020-12-14 06:58:39,"#DonaldTrump and #MikePence to be offered the recently authorized #PfizerBioNTech vaccine

https://t.co/QVBjcEIlY2","['DonaldTrump', 'MikePence', 'PfizerBioNTech']",TweetDeck,0,0,False
1338377471360569347,India.com,India,"Follow https://t.co/RBTHZHv1ga for breaking news from India and around the world, live cricket updates, Bollywood gossip, travel tips and latest trends.",2009-03-04 16:20:07,13417,399,349,True,2020-12-14 06:57:09,"#Pfizervaccine is unlikely to be available in India for mass distribution. Read to find out why.

#PfizerBioNTech… https://t.co/2ywdDnR70w","['Pfizervaccine', 'PfizerBioNTech']",TweetDeck,0,0,False
1338369703048187905,Kashmir Focus,Global Footprint,Kashmir Focus,2013-03-20 14:48:25,3960,403,365,False,2020-12-14 06:26:17,The #US is set to begin its coronavirus vaccination drive from today with doses of #PfizerBioNTech’s vaccine set to… https://t.co/g0fkVA3cxI,"['US', 'PfizerBioNTech']",Twitter Web App,0,0,False
1338365142485118976,Coronavirus Prevention,,,2020-03-29 10:38:02,0,0,0,False,2020-12-14 06:08:10,"Politico.  December 13, 2020.  FDA's Hahn: Covid-19 vaccine authorization based in 'science and data'… https://t.co/NwLfLopRXo",,Twitter Web App,1,0,False
1338364933843656704,Business Technology E-Store | Approved Materials,North America,Dedicated to Entrepreneurship and Business Success.,2019-09-10 08:33:14,1,0,14,False,2020-12-14 06:07:20,"Politico.  December 13, 2020.  FDA's Hahn: Covid-19 vaccine authorization based in 'science and data'… https://t.co/U4q5A64RGk",,Twitter Web App,1,0,False
1338348925892358147,Sivateja Mandava,"Troy, Michigan;  Serial ✈️","BioMed '10 @HopkinsEngineer, then doc through @OUWB, then @GWMFA. I believe in #MedicareForAll I’m only good at being a normal human being in person.",2012-04-09 04:45:22,197,527,1665,False,2020-12-14 05:03:43,"I’m due to get the vaccine on Tuesday, super thrilled!
#Pfizer #PfizerBioNTech #CoronavirusVaccine","['Pfizer', 'PfizerBioNTech', 'CoronavirusVaccine']",Twitter for iPhone,0,1,False
1338344185829584897,ghilli vignesh..,pollachi,I'm big fan of ilayathalapathy vijay and luv to keep lovely frnds around me who loves me..,2011-07-30 14:59:20,263,229,75,False,2020-12-14 04:44:53,#USA to start #vaccination from today! It has according to latest figures maximum #coronavirus cases (over 16.7 mil… https://t.co/jDfA1jqvbs,"['USA', 'vaccination', 'coronavirus']",Twitter for Android,0,0,False
1338342487618957313,Kathy Grant,"Pennsylvania, USA","Write, poet; study conus medullaris syndrome; SCI-L1enabled;
caregiver; stargazer; armchair protester; #ClimateCrisis #Resist #VoteBlue #Science #BLM #MaskUp😷",2016-02-11 09:20:27,3793,4883,24460,False,2020-12-14 04:38:08,"#COVID #PfizerBioNTech #vaccine  #Pennsylvania
Nursing homes in Pennsylvania prepare for COVID-19 vaccine distribut… https://t.co/mNWsy2EHpU","['COVID', 'PfizerBioNTech', 'vaccine', 'Pennsylvania']",Twitter for Android,0,0,False
1338335155849752580,Shelley Uppal,,"Aspiring dermatologist •Albany Medical College, MD with Distinction in Research 🔬• Rensselaer Polytechnic Institute, BS 🧬• Miami, FL📍 #dermatology",2020-03-16 12:21:00,160,255,727,False,2020-12-14 04:09:00,Vaccines save lives 💯 Hopefully HCW can assuage public fear and anxiety regarding this vaccine 💉 so we can finally… https://t.co/rxuYdYinpz,,Twitter for iPhone,0,0,False
1338327856347303937,RandomNews,,"News addict, suffer with me.",2012-11-20 18:42:21,132,73,100,False,2020-12-14 03:40:00,1st doses of #PfizerBioNTech's #COVID19 #vaccine arrive in #Canada https://t.co/PYSZah8tDk,"['PfizerBioNTech', 'COVID19', 'vaccine', 'Canada']",Buffer,0,0,False
1338327177209683971,Hussain Maqbool Ahmed,"Edmonton, Alberta, CAN",Nurse_Educator_Researcher_Ethicist,2013-04-01 07:06:59,257,459,7786,False,2020-12-14 03:37:18,"Are politicians #EssentialWorkers? 🤔🤦‍♂️ 

#COVID19 #PfizerBioNTech #CovidVaccine #VaccinesWork #ScienceMatters… https://t.co/XYQQzo8QGF","['EssentialWorkers', 'COVID19', 'PfizerBioNTech', 'CovidVaccine', 'VaccinesWork', 'ScienceMatters']",Twitter for Android,0,1,False
1338326994833076226,CNBC-TV18,,"Follow business news with India's Leading Business News Channel, CNBC-TV18. For more updates, follow us on @CNBCTV18Live.",2012-07-10 08:32:06,846826,202,1082,True,2020-12-14 03:36:35,"""The first batch of doses of Pfizer-BioNTech’s COVID-19 vaccine have arrived in Canada,” PM Trudeau said on Twitter… https://t.co/fdV5qSRLLr",,Hootsuite Inc.,1,12,False
1338322772250906625,G,,famous entry@2000,2019-10-21 13:32:30,72,156,1645,False,2020-12-14 03:19:48,#USA to start #vaccination from today! It has according to latest figures maximum #coronavirus cases (over 16.7 mil… https://t.co/Ywv7QfOOHC,"['USA', 'vaccination', 'coronavirus']",Twitter for Android,0,2,False
1338322128991641605,Angela Browne,"St. Catharines, Ontario","Legal Professional, Trainer, Business Owner and Activist and a Mom, not necessarily in that order",2013-05-22 06:04:41,982,2237,2168,False,2020-12-14 03:17:15,Good news!  #PfizerBioNTech vaccines arrived ... other vaccines like #Moderna and #AstraZeneca are also coming. https://t.co/e8wxDoutiw,"['PfizerBioNTech', 'Moderna', 'AstraZeneca']",Twitter Web App,0,0,False
1338320756854431751,Noreen,"London, DC, NYC, Nairobi","Mum, Wife, Friend. News Nerd. Fmr. Head of Foreign News, EP, Emmy's etc. Vice, AJE, Reuters+",2011-10-28 09:31:14,1443,587,6419,False,2020-12-14 03:11:47,My money is on a Mr. Mark Twain getting the one of the first doses of the #PfizerBioNTech #vaccination in the United States @CalNBC,"['PfizerBioNTech', 'vaccination']",Twitter for iPhone,0,1,False
